source,target,transition_count,state_distance,methods,category
435,512,1,0.9802083333333333,VDN,baseline
569,647,2,2.02209708691208,ETG-only,calp
569,674,3,2.02209708691208,ETG-only;Synergy,calp
720,301,1,0.6979166666666667,,baseline
720,781,1,2.2427083333333333,Synergy,calp
726,679,2,0.6815408548058111,,baseline
726,772,1,0.5333333333333334,Synergy,calp
726,773,1,2.4,Synergy,calp
726,688,1,2.6822916666666665,,baseline
764,763,1,1.0822916666666664,,baseline
764,756,2,2.964583333333333,,baseline
85,607,1,0.5333333333333332,MAT,baseline
87,421,1,0.8441941738241593,VDN,baseline
128,181,1,0.571055420245413,QMIX,baseline
158,154,1,3.2625,,baseline
158,598,1,1.9108608404908258,MAT,baseline
164,380,2,1.0666666666666667,QTRAN,baseline
231,232,3,0.9489583333333332,QMIX,baseline
231,308,1,0.5645833333333333,QMIX,baseline
237,220,2,0.7291666666666666,,baseline
237,459,1,0.8312499999999999,VDN,baseline
237,474,1,0.9489583333333331,VDN,baseline
237,438,1,2.479132735972594,VDN,baseline
240,418,1,1.3341619008761434,VDN,baseline
243,244,1,0.5333333333333333,QMIX,baseline
243,398,3,0.9554304202454129,VDN,baseline
262,261,1,3.2,,baseline
262,263,1,1.3333333333333333,QMIX,baseline
262,384,1,1.4822916666666668,QTRAN,baseline
262,385,1,0.6822916666666667,QTRAN,baseline
308,456,2,1.2533470869120793,VDN,baseline
308,521,1,1.0179304202454127,VDN,baseline
340,283,1,1.1999999999999997,,baseline
340,364,2,0.8156249999999999,QTRAN;VDN,baseline
340,365,1,0.5489583333333332,QTRAN,baseline
340,509,1,1.1999999999999997,VDN,baseline
398,399,1,1.1999999999999997,VDN,baseline
398,422,1,1.3775275071574924,VDN,baseline
398,489,2,1.0666666666666664,VDN,baseline
455,454,1,1.0666666666666667,,baseline
455,526,1,0.5489583333333334,VDN,baseline
466,413,1,2.066291260736239,,baseline
466,520,2,0.7237023157271805,VDN,baseline
466,534,1,3.5264858404908255,VDN,baseline
466,500,1,1.4080266952966372,VDN,baseline
500,477,1,1.3958333333333333,,baseline
500,487,1,0.5802083333333333,,baseline
500,399,1,2.2979166666666666,,baseline
500,515,1,2.046875,VDN,baseline
500,400,1,1.9510158172552317,,baseline
517,268,1,2.046875,,baseline
576,577,1,2.0,MAT,baseline
576,587,1,0.5931525071574927,MAT,baseline
585,595,1,2.3135416666666666,MAT,baseline
585,596,1,1.0427083333333331,MAT,baseline
648,647,4,2.471961738679125,,baseline
648,753,1,3.6625,ETG-only,calp
648,708,1,2.682291666666667,Synergy,calp
712,713,4,0.9333333333333331,ETG-only;Synergy,calp
712,723,1,0.6666666666666665,ETG-only,calp
712,804,1,1.3333333333333333,Synergy,calp
713,714,1,2.0,ETG-only,calp
713,715,1,2.2666666666666666,Synergy,calp
715,714,1,0.8,,baseline
729,629,1,2.3291666666666666,,baseline
734,771,1,0.7999999999999998,Synergy,calp
770,678,3,2.4377220869120793,,baseline
66,162,1,3.551015817255232,QMIX,baseline
111,116,1,0.7135416666666667,QMIX,baseline
111,191,1,1.802305420245413,QMIX,baseline
111,205,1,2.08459708691208,QMIX,baseline
111,206,1,0.6244025071574925,QMIX,baseline
111,304,1,1.7802083333333334,QMIX,baseline
208,207,1,1.0666666666666667,,baseline
208,203,1,1.9200137535787463,,baseline
264,263,1,2.2666666666666666,,baseline
268,127,1,1.8087775071574923,,baseline
268,518,1,0.7043887535787461,VDN,baseline
268,609,1,0.6979166666666666,MAT,baseline
279,278,1,1.4666666666666666,,baseline
279,356,2,3.2698771242968685,QTRAN,baseline
279,332,1,0.9987710836209119,QTRAN,baseline
279,297,1,0.7200137535787463,QTRAN,baseline
322,183,1,0.8636284053457915,,baseline
322,247,1,1.6835983387277096,,baseline
322,597,1,1.224045072012458,MAT,baseline
334,392,1,0.6979166666666667,QTRAN,baseline
334,370,1,1.63125,QTRAN,baseline
347,348,1,0.9333333333333336,QTRAN,baseline
347,373,2,0.5710554202454129,QTRAN,baseline
347,56,1,0.5838968954817676,,baseline
399,476,2,0.5645833333333332,VDN,baseline
399,477,1,0.9645833333333335,VDN,baseline
399,422,1,0.7108608404908259,VDN,baseline
413,461,1,1.1999999999999997,VDN,baseline
454,465,2,1.1264858404908256,VDN,baseline
476,477,1,1.2000000000000002,VDN,baseline
476,405,1,1.4822916666666668,,baseline
489,461,1,1.4666666666666666,,baseline
658,659,1,0.9802083333333333,ETG-only,calp
658,626,1,0.846875,,baseline
658,728,1,3.0822916666666664,ETG-only,calp
686,792,1,3.120013753578746,Synergy,calp
691,692,3,0.8434433619633035,ETG-only,calp
691,758,1,0.7916666666666666,Synergy,calp
30,29,1,1.3958333333333335,,baseline
48,443,1,3.257035649060514,VDN,baseline
64,482,1,0.8698771242968685,VDN,baseline
90,363,1,0.5866804202454129,QTRAN,baseline
90,393,1,1.0280910693059266,QTRAN,baseline
101,100,1,1.3333333333333333,,baseline
101,122,1,1.897165854805811,QMIX,baseline
101,247,1,2.3016052288151005,VDN,baseline
116,114,1,1.148480228815101,,baseline
116,180,1,1.6468749999999999,QMIX,baseline
124,199,1,1.9043887535787465,QMIX,baseline
124,200,1,0.7043887535787461,QMIX,baseline
127,126,2,0.5489583333333332,,baseline
127,179,2,1.5356387535787464,QMIX,baseline
130,473,1,1.3802083333333335,VDN,baseline
154,233,1,2.2822916666666666,QMIX,baseline
161,160,1,0.9645833333333332,,baseline
161,162,1,2.2822916666666666,QMIX,baseline
198,234,1,0.555430420245413,QMIX,baseline
199,234,1,1.0887637535787462,QMIX,baseline
202,203,1,1.2,QMIX,baseline
202,204,1,2.533333333333333,QMIX,baseline
202,510,1,2.3825137535787464,VDN,baseline
206,207,1,2.6666666666666665,QMIX,baseline
220,221,1,1.3333333333333333,QMIX,baseline
220,236,1,0.8625000000000002,QMIX,baseline
232,288,1,1.9043887535787463,QMIX,baseline
247,246,1,1.8666666666666667,,baseline
247,456,1,2.3916666666666666,VDN,baseline
252,253,1,0.5333333333333333,QMIX,baseline
252,278,1,1.888763753578746,QMIX,baseline
252,297,1,0.83125,QMIX,baseline
252,608,1,1.2046108404908258,MAT,baseline
283,122,1,2.015625,,baseline
283,341,2,0.9682718954817675,QTRAN,baseline
283,365,1,0.9489583333333332,QTRAN,baseline
299,300,1,0.846875,QMIX,baseline
362,361,1,1.3333333333333333,,baseline
364,365,1,1.0666666666666664,VDN,baseline
370,372,1,0.555430420245413,QTRAN,baseline
370,396,1,0.7200137535787461,QTRAN,baseline
377,378,2,1.101605228815101,QTRAN,baseline
400,424,1,0.9493359268182691,VDN,baseline
404,405,1,1.0666666666666669,VDN,baseline
431,430,1,1.7333333333333334,,baseline
431,490,1,2.732855228815101,VDN,baseline
443,523,1,1.4979166666666666,VDN,baseline
456,504,1,1.501605228815101,VDN,baseline
465,604,1,0.599624594069572,MAT,baseline
478,424,1,0.744040854805811,,baseline
478,487,2,1.7645833333333334,VDN,baseline
485,516,1,2.49375,VDN,baseline
499,464,1,0.7999999999999998,,baseline
600,599,1,1.3333333333333333,,baseline
642,736,1,0.83125,ETG-only,calp
647,777,1,2.681540854805811,Synergy,calp
647,789,1,0.8590683619633035,Synergy,calp
672,683,1,2.4220970869120793,ETG-only,calp
672,746,1,2.0,ETG-only,calp
678,679,1,0.6270833333333334,ETG-only,calp
678,775,1,2.059819173824159,Synergy,calp
693,738,1,1.8887637535787463,ETG-only,calp
753,751,1,1.0583333333333333,,baseline
753,758,1,0.6666666666666667,ETG-only,calp
756,755,1,1.7333333333333334,,baseline
756,757,1,0.8,ETG-only,calp
777,788,1,0.681540854805811,Synergy,calp
777,789,1,1.3333333333333333,Synergy,calp
56,348,1,0.9838968954817675,QTRAN,baseline
122,123,1,1.0822916666666667,QMIX,baseline
135,136,2,0.5333333333333333,QMIX,baseline
135,216,1,1.4666666666666668,QMIX,baseline
163,453,1,0.9482075214724774,VDN,baseline
167,495,1,1.7275355884401309,VDN,baseline
204,203,1,1.3333333333333335,,baseline
209,597,1,3.5931525071574923,MAT,baseline
217,218,1,1.0666666666666667,QMIX,baseline
226,29,1,0.7200137535787462,,baseline
259,260,1,0.9489583333333336,QMIX,baseline
260,261,1,3.215625,QMIX,baseline
260,341,1,0.8137637535787463,QTRAN,baseline
288,289,1,1.3645833333333333,QMIX,baseline
288,302,1,1.5200137535787461,QMIX,baseline
305,306,1,2.2666666666666666,QMIX,baseline
348,373,1,0.7043887535787463,QTRAN,baseline
348,374,1,2.548958333333333,QTRAN,baseline
348,261,1,2.697916666666667,,baseline
358,357,1,1.2,,baseline
390,626,1,0.846875,RMAPPO,baseline
407,512,1,1.7645833333333334,VDN,baseline
437,438,1,0.83125,VDN,baseline
437,530,1,1.4739583333333335,VDN,baseline
444,445,1,0.5333333333333334,VDN,baseline
446,502,1,0.9802083333333333,VDN,baseline
464,463,1,0.5333333333333332,,baseline
477,424,1,3.1473272551067972,,baseline
490,511,1,0.9958333333333332,VDN,baseline
520,506,1,1.0143960836209118,,baseline
577,587,1,2.3264858404908257,MAT,baseline
593,603,1,0.9489583333333333,MAT,baseline
608,612,1,0.6023054202454128,MAT,baseline
667,666,1,3.0666666666666664,,baseline
667,717,1,0.6666666666666666,ETG-only,calp
673,782,1,0.7291666666666665,Synergy,calp
679,751,1,1.4666666666666668,ETG-only,calp
714,804,1,2.933333333333333,Synergy,calp
714,805,1,1.1604166666666664,Synergy,calp
717,716,1,0.9333333333333333,,baseline
717,724,1,0.6666666666666666,ETG-only,calp
722,721,1,2.0,,baseline
769,792,1,0.5333333333333333,Synergy,calp
776,784,1,0.5333333333333332,Synergy,calp
776,788,1,3.0822916666666664,Synergy,calp
791,790,1,1.5549523157271805,,baseline
146,189,1,1.6563367386791248,QMIX,baseline
146,190,1,0.5896700720124581,QMIX,baseline
180,301,1,1.4114583333333333,QMIX,baseline
183,321,1,3.9328552288151,QTRAN,baseline
187,186,1,1.4666666666666666,,baseline
234,457,1,0.5333333333333333,VDN,baseline
236,245,1,1.0427083333333333,QMIX,baseline
246,245,1,0.5333333333333332,,baseline
261,384,1,2.548958333333333,QTRAN,baseline
274,273,1,1.6,,baseline
278,281,1,0.815625,QMIX,baseline
329,393,1,0.7421108404908259,QTRAN,baseline
355,354,1,0.6666666666666667,,baseline
368,369,1,1.8822916666666667,QTRAN,baseline
385,386,1,2.1333333333333333,QTRAN,baseline
387,388,1,1.0666666666666667,QTRAN,baseline
418,419,1,0.5489583333333333,VDN,baseline
457,458,1,0.9333333333333332,VDN,baseline
462,513,1,0.8918887535787463,VDN,baseline
473,472,1,0.6666666666666665,,baseline
493,494,1,0.5802083333333334,VDN,baseline
506,525,1,2.175563562148434,VDN,baseline
507,508,1,2.533333333333333,VDN,baseline
509,510,1,1.7333333333333334,VDN,baseline
513,521,1,3.058333333333333,VDN,baseline
602,601,1,1.6,,baseline
638,641,1,2.046875,RMAPPO,baseline
708,709,1,2.1333333333333333,ETG-only,calp
708,787,1,0.9645833333333335,Synergy,calp
718,759,1,0.5333333333333334,ETG-only,calp
721,779,1,0.9794575214724777,Synergy,calp
721,799,1,2.682291666666667,Synergy,calp
728,754,1,1.0960554202454131,ETG-only,calp
748,747,1,1.6,,baseline
748,749,1,1.8804304202454127,ETG-only,calp
750,752,1,0.909375,ETG-only,calp
758,757,1,5.69375,,baseline
758,781,1,2.3604166666666666,Synergy,calp
773,772,1,2.2666666666666666,,baseline
774,792,1,0.8377220869120795,Synergy,calp
779,780,1,1.4087775071574926,Synergy,calp
806,805,1,0.6666666666666667,,baseline
806,807,1,1.8666666666666667,Synergy,calp
807,808,1,2.2666666666666666,Synergy,calp
808,812,1,2.1333333333333333,Synergy,calp
812,811,1,1.4666666666666668,,baseline
132,133,1,0.5333333333333334,QMIX,baseline
250,251,1,1.215625,QMIX,baseline
302,303,1,1.3489583333333333,QMIX,baseline
452,453,1,1.3333333333333333,VDN,baseline
459,460,1,0.5333333333333334,VDN,baseline
604,605,1,0.5333333333333332,MAT,baseline
665,666,1,0.6666666666666667,ETG-only,calp
740,741,1,0.5333333333333334,ETG-only,calp
741,742,1,1.7333333333333334,ETG-only,calp
759,760,1,0.6666666666666665,ETG-only,calp
760,761,1,1.3333333333333335,ETG-only,calp
809,810,1,0.5333333333333334,Synergy,calp
810,811,1,0.5333333333333332,Synergy,calp
