(7, 10)	84	-10.066705260425806
(7, 11)	85	-32.63585482067171
(1, 15)	86	-16.400795347988605
(2, 9)	87	-1.5
(2, 10)	88	1.5
(2, 12)	89	9
(2, 13)	90	-9
(6, 14)	91	-4.59375
(10, 4)	92	17.182708712978183
(7, 13)	93	-2.923828125
(2, 15)	94	-16.5
(2, 16)	95	-18.0
(3, 20)	96	-2.58984375
(3, 13)	97	-24
(6, 17)	98	-11.25
(6, 18)	99	-27
(6, 19)	100	-33
(8, 3)	101	-45.721829652786255
(9, 7)	102	14.839765746001287
(3, 21)	103	6.0
(18, 5)	104	21.080490686015423
(10, 24)	105	23.247686135813964
(10, 22)	106	28.227538346016555
(10, 25)	107	35.994080202457184
(11, 5)	108	38.80667707373684
(13, 5)	109	34.8749984191963
(3, 22)	110	9.735154134439782
(3, 23)	111	6.64521769809072
(6, 20)	112	2.390625
(10, 26)	113	-10.5
(10, 27)	114	-2.965373498329427
(11, 7)	115	8.96190834027933
(14, 2)	116	-7.898819663352746
(6, 21)	117	16.78125
(10, 3)	118	9.939794013259554
(10, 5)	119	11.270740561187267
(7, 12)	120	-11.971941708687154
(1, 13)	121	8.6103515625
(3, 27)	122	9.0
(3, 28)	123	4.5
(18, 12)	124	-3.0
(10, 29)	125	16.125
(11, 9)	126	32.993970550574815
(2, 20)	127	-7.5
(2, 21)	128	-9
(6, 23)	129	-12.0
(10, 30)	130	-13.730152130126953
(10, 17)	131	-9.941862134434274
(7, 15)	132	-13.546875
(7, 9)	133	-12.416928979042915
(1, 24)	134	-18.0
(1, 25)	135	0
(1, 26)	136	-24.0
(3, 31)	137	-30
(3, 32)	138	-18.75
(6, 25)	139	-6.5625
(6, 26)	140	-6.0
(4, 6)	141	-18.27687835204415
(4, 8)	142	-23.2265625
(5, 3)	143	-47.625
(1, 28)	144	3.0
(2, 22)	145	-9
(3, 34)	146	-14.71875
(6, 27)	147	-16.03125
(6, 1)	148	-13.4677734375
(4, 4)	149	-12.75
(1, 30)	150	6.2545166015625
(2, 26)	151	-18.0
(3, 35)	152	10.86101236877715
(1, 19)	153	2.2622015476226807
(2, 28)	154	3.0
(2, 29)	155	0.0
(2, 30)	156	-4.5
(4, 10)	157	-17.89453125
(3, 38)	158	-24
(3, 39)	159	-16.5
(6, 30)	160	-9.375
(4, 14)	161	-28.5
(7, 16)	162	-33.796875
(2, 5)	163	-4.125
(2, 34)	164	-39
(2, 35)	165	-27
(6, 29)	166	-39
(6, 33)	167	-30.0
(6, 34)	168	-39
(4, 15)	169	-31.5
