scenario,state_digest,methods,source_relation,frames,episodes,ood_frames,ood_ratio,mean_hp_my,mean_hp_enemy,mean_hp_margin,mean_hp_total,mean_game_progress,median_game_progress,mean_score_conditioned,synergy_frames,synergy_ood_ratio,gate_changed_ratio,gate_validation_ratio,gate_opportunity_ratio,mean_gate_confidence,mean_gate_advantage,mean_gate_candidate_visits,top_action_source,top_tuning_reason
sce-1,19e6437ea8dee60e,ETG-only,source_etg_supported,1,1,0,0.0,81.0,54.0,27.0,135.0,0.4444444444444444,0.4444444444444444,54.0,0,,,,,,,,kg_plan,
sce-1,0eb11d2201335a20,ETG-only,source_etg_supported,1,1,0,0.0,111.0,93.0,18.0,204.0,0.29411764705882354,0.29411764705882354,48.0,0,,,,,,,,kg_plan,
sce-1,8e40d222f8ed22bd,ETG-only,source_etg_supported,1,1,0,0.0,99.0,93.0,6.0,192.0,0.35294117647058826,0.35294117647058826,48.0,0,,,,,,,,kg_relaxed,
sce-1,8669dba3fbf80e96,ETG-only,source_etg_supported,1,1,0,0.0,87.0,78.0,9.0,165.0,0.4117647058823529,0.4117647058823529,48.0,0,,,,,,,,kg_plan,
sce-1,1b3b67dd6932da2c,ETG-only,source_etg_supported,1,1,0,0.0,81.0,60.0,21.0,141.0,0.47058823529411764,0.47058823529411764,48.0,0,,,,,,,,diverge,
sce-1,1e10c323c1b5bbf9,ETG-only,source_etg_supported,1,1,0,0.0,75.0,54.0,21.0,129.0,0.5294117647058824,0.5294117647058824,48.0,0,,,,,,,,kg_relaxed,
sce-1,f1b7015730006567,ETG-only,source_etg_supported,1,1,0,0.0,66.0,42.0,24.0,108.0,0.5882352941176471,0.5882352941176471,48.0,0,,,,,,,,kg_plan,
sce-1,24cb525a516c9367,ETG-only,source_etg_supported,1,1,0,0.0,66.0,33.0,33.0,99.0,0.6470588235294118,0.6470588235294118,48.0,0,,,,,,,,kg_plan,
sce-1,53ab3003c39fa761,ETG-only,source_etg_supported,1,1,0,0.0,66.0,33.0,33.0,99.0,0.7058823529411765,0.7058823529411765,48.0,0,,,,,,,,diverge,
sce-1,3081217ae4a3c471,ETG-only,source_etg_supported,1,1,0,0.0,60.0,27.0,33.0,87.0,0.7647058823529411,0.7647058823529411,48.0,0,,,,,,,,kg_relaxed,
sce-1,b1ac85cc39a53337,ETG-only,source_etg_supported,1,1,0,0.0,54.0,15.0,39.0,69.0,0.8235294117647058,0.8235294117647058,48.0,0,,,,,,,,kg_plan,
sce-1,c56d2236e7adeaf3,ETG-only,source_etg_supported,1,1,0,0.0,48.0,9.0,39.0,57.0,0.8823529411764706,0.8823529411764706,48.0,0,,,,,,,,kg_plan,
sce-1,acc22379885d7f61,ETG-only,source_etg_supported,1,1,0,0.0,48.0,3.0,45.0,51.0,0.9411764705882353,0.9411764705882353,48.0,0,,,,,,,,kg_plan,
sce-1,92e07eca7a1fd4b9,ETG-only,source_etg_supported,1,1,0,0.0,48.0,0.0,48.0,48.0,1.0,1.0,48.0,0,,,,,,,,kg_relaxed,
sce-1,fc360ae43897f915,ETG-only,source_etg_supported,1,1,0,0.0,99.0,99.0,0.0,198.0,0.2631578947368421,0.2631578947368421,24.0,0,,,,,,,,kg_plan,
sce-1,16f9a800d800f6eb,ETG-only,source_etg_supported,1,1,0,0.0,87.0,93.0,-6.0,180.0,0.3157894736842105,0.3157894736842105,24.0,0,,,,,,,,kg_relaxed,
sce-1,d299f7e835a61244,ETG-only,source_etg_supported,1,1,0,0.0,81.0,78.0,3.0,159.0,0.3684210526315789,0.3684210526315789,24.0,0,,,,,,,,kg_plan,
sce-1,73005c18dc8a19ed,ETG-only,source_etg_supported,1,1,0,0.0,72.0,78.0,-6.0,150.0,0.42105263157894735,0.42105263157894735,24.0,0,,,,,,,,kg_relaxed,
sce-1,3d4ddcd476b9ba52,ETG-only,source_etg_supported,1,1,0,0.0,66.0,66.0,0.0,132.0,0.47368421052631576,0.47368421052631576,24.0,0,,,,,,,,kg_plan,
sce-1,a577aa32efe715e7,ETG-only,source_etg_supported,1,1,0,0.0,66.0,54.0,12.0,120.0,0.5263157894736842,0.5263157894736842,24.0,0,,,,,,,,kg_plan,
sce-1,20f276451500b3c0,ETG-only,source_etg_supported,1,1,0,0.0,60.0,54.0,6.0,114.0,0.5789473684210527,0.5789473684210527,24.0,0,,,,,,,,kg_plan,
sce-1,efc0889498e363bc,ETG-only,source_etg_supported,1,1,0,0.0,54.0,42.0,12.0,96.0,0.631578947368421,0.631578947368421,24.0,0,,,,,,,,kg_relaxed,
sce-1,bee63f97b1b30f8d,ETG-only,source_etg_supported,1,1,0,0.0,48.0,33.0,15.0,81.0,0.6842105263157895,0.6842105263157895,24.0,0,,,,,,,,kg_plan,
sce-1,7228e1ade4c3dad0,ETG-only,source_etg_supported,1,1,0,0.0,48.0,33.0,15.0,81.0,0.7368421052631579,0.7368421052631579,24.0,0,,,,,,,,kg_plan,
sce-1,c79f41b7e47357e6,ETG-only,source_etg_supported,1,1,0,0.0,30.0,9.0,21.0,39.0,0.8947368421052632,0.8947368421052632,24.0,0,,,,,,,,kg_plan,
sce-1,6155b17643a53cdd,ETG-only,source_etg_supported,1,1,0,0.0,24.0,0.0,24.0,24.0,1.0,1.0,24.0,0,,,,,,,,kg_relaxed,
sce-1,1c98071e015bb56a,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,126.0,123.0,3.0,249.0,0.15789473684210525,0.15789473684210525,54.0,0,,,,,,,,ood,
sce-1,4483f3a0e23991da,ETG-only,source_etg_supported,1,1,0,0.0,99.0,84.0,15.0,183.0,0.3157894736842105,0.3157894736842105,54.0,0,,,,,,,,kg_follow,
sce-1,bb8ec0c843fb6f39,ETG-only,source_etg_supported,1,1,0,0.0,90.0,72.0,18.0,162.0,0.3684210526315789,0.3684210526315789,54.0,0,,,,,,,,kg_plan,
sce-1,369f79e6fcc6c8be,ETG-only,source_etg_supported,1,1,0,0.0,99.0,93.0,6.0,192.0,0.2631578947368421,0.2631578947368421,48.0,0,,,,,,,,kg_plan,
sce-1,d0325c076b582efc,ETG-only,source_etg_supported,1,1,0,0.0,99.0,84.0,15.0,183.0,0.3157894736842105,0.3157894736842105,48.0,0,,,,,,,,kg_plan,
sce-1,63da3ec31afc38b0,ETG-only,source_etg_supported,1,1,0,0.0,87.0,72.0,15.0,159.0,0.3684210526315789,0.3684210526315789,48.0,0,,,,,,,,diverge,
sce-1,22e755a1cb8e3b72,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,114.0,111.0,3.0,225.0,0.25,0.25,42.0,0,,,,,,,,ood,
sce-1,731db21ec853e475,ETG-only,source_etg_supported,1,1,0,0.0,96.0,90.0,6.0,186.0,0.3125,0.3125,42.0,0,,,,,,,,kg_plan,
sce-1,e206fc32ce4fbeb0,ETG-only,source_etg_supported,1,1,0,0.0,90.0,90.0,0.0,180.0,0.375,0.375,42.0,0,,,,,,,,kg_plan,
sce-1,6da7f0b68eb5131a,ETG-only,source_etg_supported,1,1,0,0.0,84.0,66.0,18.0,150.0,0.4375,0.4375,42.0,0,,,,,,,,kg_plan,
sce-1,eafdae74b9f26c81,ETG-only,source_etg_supported,1,1,0,0.0,75.0,48.0,27.0,123.0,0.5,0.5,42.0,0,,,,,,,,kg_plan,
sce-1,0d399053ac5e0356,ETG-only,source_etg_supported,1,1,0,0.0,69.0,42.0,27.0,111.0,0.5625,0.5625,42.0,0,,,,,,,,kg_relaxed,
sce-1,6b1993cb36b58c6d,ETG-only,source_etg_supported,1,1,0,0.0,63.0,39.0,24.0,102.0,0.625,0.625,42.0,0,,,,,,,,kg_relaxed,
sce-1,295318c799db9951,ETG-only,source_etg_supported,1,1,0,0.0,60.0,33.0,27.0,93.0,0.6875,0.6875,42.0,0,,,,,,,,kg_plan,
sce-1,fdb45ae859a32cfe,ETG-only,source_etg_supported,1,1,0,0.0,60.0,27.0,33.0,87.0,0.75,0.75,42.0,0,,,,,,,,kg_relaxed,
sce-1,117c0546126e9dde,ETG-only,source_etg_supported,1,1,0,0.0,54.0,15.0,39.0,69.0,0.8125,0.8125,42.0,0,,,,,,,,kg_plan,
sce-1,926d92e689078050,ETG-only,source_etg_supported,1,1,0,0.0,48.0,9.0,39.0,57.0,0.875,0.875,42.0,0,,,,,,,,kg_plan,
sce-1,6ca769266ea753a9,ETG-only,source_etg_supported,1,1,0,0.0,42.0,3.0,39.0,45.0,0.9375,0.9375,42.0,0,,,,,,,,kg_plan,
sce-1,743f79a958d1f786,ETG-only,source_etg_supported,1,1,0,0.0,42.0,0.0,42.0,42.0,1.0,1.0,42.0,0,,,,,,,,kg_relaxed,
sce-1,8b1493e1432f16f5,ETG-only,source_etg_supported,1,1,0,0.0,87.0,78.0,9.0,165.0,0.3888888888888889,0.3888888888888889,36.0,0,,,,,,,,kg_plan,
sce-1,10449cfec46c00f3,ETG-only,source_etg_supported,1,1,0,0.0,75.0,60.0,15.0,135.0,0.4444444444444444,0.4444444444444444,36.0,0,,,,,,,,kg_plan,
sce-1,48187891080c7797,ETG-only,source_etg_supported,1,1,0,0.0,72.0,60.0,12.0,132.0,0.5,0.5,36.0,0,,,,,,,,kg_plan,
sce-1,93a24359a7e9b453,ETG-only,source_etg_supported,1,1,0,0.0,66.0,48.0,18.0,114.0,0.5555555555555556,0.5555555555555556,36.0,0,,,,,,,,kg_plan,
sce-1,46eb9744e30cdd9e,ETG-only,source_etg_supported,1,1,0,0.0,48.0,21.0,27.0,69.0,0.8333333333333334,0.8333333333333334,36.0,0,,,,,,,,kg_relaxed,
sce-1,83a43209dcd25d1a,ETG-only,source_etg_supported,1,1,0,0.0,36.0,0.0,36.0,36.0,1.0,1.0,36.0,0,,,,,,,,kg_relaxed,
sce-1,69b0baa18a5eed1b,ETG-only,source_etg_supported,1,1,0,0.0,93.0,90.0,3.0,183.0,0.35294117647058826,0.35294117647058826,48.0,0,,,,,,,,kg_plan,
sce-1,ab76127866296f2b,ETG-only,source_etg_supported,1,1,0,0.0,87.0,84.0,3.0,171.0,0.4117647058823529,0.4117647058823529,48.0,0,,,,,,,,diverge,
sce-1,e535a630c8074bcc,ETG-only,source_etg_supported,1,1,0,0.0,75.0,66.0,9.0,141.0,0.47058823529411764,0.47058823529411764,48.0,0,,,,,,,,kg_relaxed,
sce-1,98cee3adca36adb5,ETG-only,source_etg_supported,1,1,0,0.0,69.0,60.0,9.0,129.0,0.5294117647058824,0.5294117647058824,48.0,0,,,,,,,,kg_relaxed,
sce-1,739aea530dd2c2cc,ETG-only,source_etg_supported,1,1,0,0.0,66.0,48.0,18.0,114.0,0.5882352941176471,0.5882352941176471,48.0,0,,,,,,,,kg_plan,
sce-1,da54460b9d8a9f3a,ETG-only,source_etg_supported,1,1,0,0.0,60.0,36.0,24.0,96.0,0.6470588235294118,0.6470588235294118,48.0,0,,,,,,,,kg_relaxed,
sce-1,1e82d67347cb104e,ETG-only,source_etg_supported,1,1,0,0.0,60.0,27.0,33.0,87.0,0.7058823529411765,0.7058823529411765,48.0,0,,,,,,,,kg_plan,
sce-1,ff7574ba873aad53,ETG-only,source_etg_supported,1,1,0,0.0,60.0,27.0,33.0,87.0,0.7647058823529411,0.7647058823529411,48.0,0,,,,,,,,kg_plan,
sce-1,486c0037c895655c,ETG-only,source_etg_supported,1,1,0,0.0,60.0,21.0,39.0,81.0,0.8235294117647058,0.8235294117647058,48.0,0,,,,,,,,kg_plan,
sce-1,2e320e571f8af7df,ETG-only,source_etg_supported,1,1,0,0.0,54.0,21.0,33.0,75.0,0.8823529411764706,0.8823529411764706,48.0,0,,,,,,,,kg_plan,
sce-1,1285e7cdb720f9e8,ETG-only,source_etg_supported,1,1,0,0.0,48.0,0.0,48.0,48.0,1.0,1.0,48.0,0,,,,,,,,kg_relaxed,
sce-1,63d7b06716ec3552,ETG-only,source_etg_supported,1,1,0,0.0,105.0,90.0,15.0,195.0,0.35294117647058826,0.35294117647058826,54.0,0,,,,,,,,backup_switch_exact,
sce-1,5e815b8b368cfccc,ETG-only,source_etg_supported,1,1,0,0.0,93.0,72.0,21.0,165.0,0.4117647058823529,0.4117647058823529,54.0,0,,,,,,,,kg_plan,
sce-1,c8714dd856679530,ETG-only,source_etg_supported,1,1,0,0.0,87.0,54.0,33.0,141.0,0.47058823529411764,0.47058823529411764,54.0,0,,,,,,,,kg_plan,
sce-1,cdfcf115e3db9363,ETG-only,source_etg_supported,1,1,0,0.0,78.0,54.0,24.0,132.0,0.5294117647058824,0.5294117647058824,54.0,0,,,,,,,,kg_plan,
sce-1,d3d7b02971950a0f,ETG-only,source_etg_supported,1,1,0,0.0,78.0,45.0,33.0,123.0,0.5882352941176471,0.5882352941176471,54.0,0,,,,,,,,kg_plan,
sce-1,8980bd80e29f22fc,ETG-only,source_etg_supported,1,1,0,0.0,78.0,45.0,33.0,123.0,0.6470588235294118,0.6470588235294118,54.0,0,,,,,,,,kg_plan,
sce-1,2f490fe5b2152bc2,ETG-only,source_etg_supported,1,1,0,0.0,72.0,39.0,33.0,111.0,0.7058823529411765,0.7058823529411765,54.0,0,,,,,,,,kg_plan,
sce-1,ee0191a7d976ae10,ETG-only,source_etg_supported,1,1,0,0.0,66.0,27.0,39.0,93.0,0.7647058823529411,0.7647058823529411,54.0,0,,,,,,,,kg_plan,
sce-1,03bf46fb429b41a5,ETG-only,source_etg_supported,1,1,0,0.0,66.0,21.0,45.0,87.0,0.8235294117647058,0.8235294117647058,54.0,0,,,,,,,,kg_plan,
sce-1,4969c57fe3670bb9,ETG-only,source_etg_supported,1,1,0,0.0,60.0,15.0,45.0,75.0,0.8823529411764706,0.8823529411764706,54.0,0,,,,,,,,kg_plan,
sce-1,113cac220d83e9a0,ETG-only,source_etg_supported,1,1,0,0.0,54.0,3.0,51.0,57.0,0.9411764705882353,0.9411764705882353,54.0,0,,,,,,,,kg_plan,
sce-1,72191c7a63cf588e,ETG-only,source_etg_supported,1,1,0,0.0,54.0,0.0,54.0,54.0,1.0,1.0,54.0,0,,,,,,,,kg_relaxed,
sce-1,ecaaee35259a62ce,ETG-only,source_etg_supported,1,1,0,0.0,99.0,78.0,21.0,177.0,0.3157894736842105,0.3157894736842105,48.0,0,,,,,,,,kg_plan,
sce-1,b0c2abe17388fd6d,ETG-only,source_etg_supported,2,2,0,0.0,138.0,135.0,3.0,273.0,0.17708333333333331,0.17708333333333331,55.5,0,,,,,,,,kg_relaxed,
sce-1,ed0b89e7f0f4eda5,ETG-only,source_etg_supported,1,1,0,0.0,93.0,90.0,3.0,183.0,0.3888888888888889,0.3888888888888889,45.0,0,,,,,,,,diverge,
sce-1,522796741dbc3081,ETG-only,source_etg_supported,1,1,0,0.0,81.0,72.0,9.0,153.0,0.4444444444444444,0.4444444444444444,45.0,0,,,,,,,,kg_plan,
sce-1,5b5f428e0099c1cc,ETG-only,source_etg_supported,1,1,0,0.0,75.0,54.0,21.0,129.0,0.5,0.5,45.0,0,,,,,,,,kg_plan,
sce-1,d759d75c9240eb15,ETG-only,source_etg_supported,1,1,0,0.0,69.0,54.0,15.0,123.0,0.5555555555555556,0.5555555555555556,45.0,0,,,,,,,,kg_plan,
sce-1,2fbf7e9c97c8157c,ETG-only,source_etg_supported,1,1,0,0.0,66.0,45.0,21.0,111.0,0.6111111111111112,0.6111111111111112,45.0,0,,,,,,,,kg_plan,
sce-1,f7f6dbbeecfd8344,ETG-only,source_etg_supported,1,1,0,0.0,66.0,39.0,27.0,105.0,0.6666666666666666,0.6666666666666666,45.0,0,,,,,,,,kg_plan,
sce-1,674944be497de162,ETG-only,source_etg_supported,1,1,0,0.0,60.0,33.0,27.0,93.0,0.7222222222222222,0.7222222222222222,45.0,0,,,,,,,,kg_plan,
sce-1,ea609d96aa94f577,ETG-only,source_etg_supported,1,1,0,0.0,54.0,27.0,27.0,81.0,0.7777777777777778,0.7777777777777778,45.0,0,,,,,,,,kg_plan,
sce-1,51e5779c61b76985,ETG-only,source_etg_supported,1,1,0,0.0,54.0,15.0,39.0,69.0,0.8333333333333334,0.8333333333333334,45.0,0,,,,,,,,kg_plan,
sce-1,eecd248d30450a16,ETG-only,source_etg_supported,1,1,0,0.0,48.0,9.0,39.0,57.0,0.8888888888888888,0.8888888888888888,45.0,0,,,,,,,,kg_relaxed,
sce-1,ac2aa25b2fa6bbaa,ETG-only,source_etg_supported,1,1,0,0.0,45.0,3.0,42.0,48.0,0.9444444444444444,0.9444444444444444,45.0,0,,,,,,,,kg_plan,
sce-1,939b0693518058ed,ETG-only,source_etg_supported,1,1,0,0.0,45.0,0.0,45.0,45.0,1.0,1.0,45.0,0,,,,,,,,kg_relaxed,
sce-1,aa688e5b2cd5dfc4,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,126.0,111.0,15.0,237.0,0.2222222222222222,0.2222222222222222,54.0,0,,,,,,,,ood,
sce-1,fb67f0b889429ec9,ETG-only,source_etg_supported,1,1,0,0.0,111.0,87.0,24.0,198.0,0.2777777777777778,0.2777777777777778,54.0,0,,,,,,,,kg_relaxed,
sce-1,ca46dac578bea54f,ETG-only,source_etg_supported,1,1,0,0.0,99.0,75.0,24.0,174.0,0.3333333333333333,0.3333333333333333,54.0,0,,,,,,,,kg_relaxed,
sce-1,4bddf3111b1f2b6a,ETG-only,source_etg_supported,1,1,0,0.0,81.0,54.0,27.0,135.0,0.4444444444444444,0.4444444444444444,54.0,0,,,,,,,,kg_plan,
sce-1,24005ef2be43bfae,ETG-only,source_etg_supported,1,1,0,0.0,72.0,48.0,24.0,120.0,0.5,0.5,54.0,0,,,,,,,,kg_plan,
sce-1,0446efec5e7c73a6,ETG-only,source_etg_supported,1,1,0,0.0,72.0,42.0,30.0,114.0,0.5555555555555556,0.5555555555555556,54.0,0,,,,,,,,diverge,
sce-1,0c06dc3f1272cdc0,ETG-only,source_etg_supported,2,2,0,0.0,66.0,33.0,33.0,99.0,0.7222222222222222,0.7222222222222222,51.0,0,,,,,,,,kg_plan,
sce-1,5ccf21c753acc9c8,ETG-only,source_etg_supported,2,2,0,0.0,66.0,33.0,33.0,99.0,0.7777777777777778,0.7777777777777778,51.0,0,,,,,,,,kg_plan,
sce-1,28c18f676c801b10,ETG-only,source_etg_supported,2,2,0,0.0,60.0,21.0,39.0,81.0,0.8333333333333334,0.8333333333333334,51.0,0,,,,,,,,kg_relaxed,
sce-1,ff520a0621082132,ETG-only,source_etg_supported,3,2,0,0.0,54.0,9.0,45.0,63.0,0.9074074074074074,0.8888888888888888,52.0,0,,,,,,,,kg_plan,
sce-1,72208cc19829bd6f,ETG-only,source_etg_supported,1,1,0,0.0,138.0,135.0,3.0,273.0,0.15384615384615385,0.15384615384615385,63.0,0,,,,,,,,kg_relaxed,
sce-1,b431fa96a52ba8c7,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,132.0,129.0,3.0,261.0,0.23076923076923078,0.23076923076923078,63.0,0,,,,,,,,ood,
sce-1,a90bcddd3a251fa7,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,114.0,111.0,3.0,225.0,0.3076923076923077,0.3076923076923077,63.0,0,,,,,,,,ood,
sce-1,e6ce7dba70be04b9,ETG-only,source_etg_supported,1,1,0,0.0,96.0,90.0,6.0,186.0,0.38461538461538464,0.38461538461538464,63.0,0,,,,,,,,kg_plan,
sce-1,a257859b7c93fb5a,ETG-only,source_etg_supported,1,1,0,0.0,96.0,78.0,18.0,174.0,0.46153846153846156,0.46153846153846156,63.0,0,,,,,,,,diverge,
sce-1,e44b7a2ab784cc3a,ETG-only,source_etg_supported,1,1,0,0.0,84.0,66.0,18.0,150.0,0.5384615384615384,0.5384615384615384,63.0,0,,,,,,,,kg_plan,
sce-1,77f0f7fad5023fa2,ETG-only,etg_selected_outside_source_etg,2,1,2,1.0,138.0,135.0,3.0,273.0,0.19230769230769232,0.19230769230769232,72.0,0,,,,,,,,ood,
sce-1,e7d30d634517241e,ETG-only,source_etg_supported,1,1,0,0.0,108.0,90.0,18.0,198.0,0.38461538461538464,0.38461538461538464,72.0,0,,,,,,,,kg_plan,
sce-1,e3a6fac2bb2f064c,ETG-only,source_etg_supported,1,1,0,0.0,102.0,90.0,12.0,192.0,0.46153846153846156,0.46153846153846156,72.0,0,,,,,,,,diverge,
sce-1,0f16931ba809418d,ETG-only,source_etg_supported,1,1,0,0.0,96.0,66.0,30.0,162.0,0.5384615384615384,0.5384615384615384,72.0,0,,,,,,,,kg_follow,
sce-1,226fb1f9f8b0e591,ETG-only,source_etg_supported,1,1,0,0.0,84.0,54.0,30.0,138.0,0.6153846153846154,0.6153846153846154,72.0,0,,,,,,,,kg_plan,
sce-1,3b878c6183b7aeeb,ETG-only,source_etg_supported,1,1,0,0.0,78.0,45.0,33.0,123.0,0.6923076923076923,0.6923076923076923,72.0,0,,,,,,,,kg_plan,
sce-1,df3296b5555b9532,ETG-only,source_etg_supported,1,1,0,0.0,78.0,33.0,45.0,111.0,0.7692307692307693,0.7692307692307693,72.0,0,,,,,,,,kg_plan,
sce-1,99e56d77d79f5b03,ETG-only,source_etg_supported,1,1,0,0.0,75.0,15.0,60.0,90.0,0.8461538461538461,0.8461538461538461,72.0,0,,,,,,,,kg_relaxed,
sce-1,8ea8642e6f7fe385,ETG-only,source_etg_supported,1,1,0,0.0,75.0,3.0,72.0,78.0,0.9230769230769231,0.9230769230769231,72.0,0,,,,,,,,kg_relaxed,
sce-1,f96fc7361b4f24b7,ETG-only,source_etg_supported,1,1,0,0.0,72.0,0.0,72.0,72.0,1.0,1.0,72.0,0,,,,,,,,kg_relaxed,
sce-1,af59a3b5f4cf75a8,ETG-only,source_etg_supported,1,1,0,0.0,105.0,93.0,12.0,198.0,0.2777777777777778,0.2777777777777778,36.0,0,,,,,,,,kg_plan,
sce-1,a1410cc80c86d925,ETG-only,source_etg_supported,1,1,0,0.0,72.0,66.0,6.0,138.0,0.5,0.5,36.0,0,,,,,,,,kg_plan,
sce-1,79bc0b1b5e68540b,ETG-only,source_etg_supported,1,1,0,0.0,66.0,60.0,6.0,126.0,0.5555555555555556,0.5555555555555556,36.0,0,,,,,,,,backup_switch_exact,
sce-1,23ea9750f6387bf6,ETG-only,source_etg_supported,1,1,0,0.0,60.0,45.0,15.0,105.0,0.6666666666666666,0.6666666666666666,36.0,0,,,,,,,,diverge,
sce-1,f6c0ed9c5424487f,ETG-only,source_etg_supported,1,1,0,0.0,60.0,45.0,15.0,105.0,0.7222222222222222,0.7222222222222222,36.0,0,,,,,,,,kg_relaxed,
sce-1,6805ade5fdefebb3,ETG-only,source_etg_supported,1,1,0,0.0,54.0,33.0,21.0,87.0,0.7777777777777778,0.7777777777777778,36.0,0,,,,,,,,kg_plan,
sce-1,304308d34b68af7a,ETG-only,source_etg_supported,1,1,0,0.0,48.0,27.0,21.0,75.0,0.8333333333333334,0.8333333333333334,36.0,0,,,,,,,,kg_plan,
sce-1,873eabfd490cf39a,ETG-only,source_etg_supported,1,1,0,0.0,48.0,21.0,27.0,69.0,0.8888888888888888,0.8888888888888888,36.0,0,,,,,,,,kg_plan,
sce-1,0e8d27f44e078bb2,ETG-only,source_etg_supported,1,1,0,0.0,42.0,9.0,33.0,51.0,0.9444444444444444,0.9444444444444444,36.0,0,,,,,,,,kg_plan,
sce-1,4d5e3f9c8b8e0d00,ETG-only,etg_selected_outside_source_etg,1,1,1,1.0,120.0,87.0,33.0,207.0,0.2777777777777778,0.2777777777777778,48.0,0,,,,,,,,ood,
sce-1,c3f578ca2ca86a42,ETG-only,source_etg_supported,1,1,0,0.0,105.0,75.0,30.0,180.0,0.3333333333333333,0.3333333333333333,48.0,0,,,,,,,,kg_relaxed,
sce-1,9b973fedfc58be93,ETG-only,source_etg_supported,1,1,0,0.0,87.0,69.0,18.0,156.0,0.3888888888888889,0.3888888888888889,48.0,0,,,,,,,,kg_relaxed,
sce-1,6dfa156724099004,ETG-only,source_etg_supported,1,1,0,0.0,87.0,54.0,33.0,141.0,0.4444444444444444,0.4444444444444444,48.0,0,,,,,,,,kg_relaxed,
sce-1,25bc097ec5c1b712,ETG-only,source_etg_supported,1,1,0,0.0,78.0,42.0,36.0,120.0,0.5555555555555556,0.5555555555555556,48.0,0,,,,,,,,kg_plan,
sce-1,f2a93b0faa63b6bd,ETG-only,source_etg_supported,2,2,0,0.0,48.0,3.0,45.0,51.0,0.945906432748538,0.945906432748538,45.0,0,,,,,,,,kg_plan,
sce-1,83d2dc0f43a5f8da,ETG-only,source_etg_supported,3,2,0,0.0,99.0,93.0,6.0,192.0,0.29629629629629634,0.2777777777777778,42.0,0,,,,,,,,kg_relaxed,
sce-1,dce42010f62544b8,ETG-only,source_etg_supported,1,1,0,0.0,87.0,78.0,9.0,165.0,0.3888888888888889,0.3888888888888889,42.0,0,,,,,,,,kg_plan,
sce-1,93a296334f2b742b,ETG-only,source_etg_supported,1,1,0,0.0,75.0,60.0,15.0,135.0,0.4444444444444444,0.4444444444444444,42.0,0,,,,,,,,kg_relaxed,
sce-1,b6c35e0fc1792329,ETG-only,source_etg_supported,1,1,0,0.0,75.0,54.0,21.0,129.0,0.5,0.5,42.0,0,,,,,,,,kg_relaxed,
sce-1,b725d388829fb52c,ETG-only,source_etg_supported,1,1,0,0.0,66.0,48.0,18.0,114.0,0.5555555555555556,0.5555555555555556,42.0,0,,,,,,,,kg_plan,
sce-1,d1252586323dc7e4,ETG-only,source_etg_supported,1,1,0,0.0,60.0,36.0,24.0,96.0,0.6111111111111112,0.6111111111111112,42.0,0,,,,,,,,kg_plan,
sce-1,7d906502024af1b3,ETG-only,source_etg_supported,1,1,0,0.0,60.0,33.0,27.0,93.0,0.6666666666666666,0.6666666666666666,42.0,0,,,,,,,,kg_relaxed,
sce-1,396c36df0d6f0a30,ETG-only,source_etg_supported,1,1,0,0.0,60.0,33.0,27.0,93.0,0.7222222222222222,0.7222222222222222,42.0,0,,,,,,,,kg_plan,
sce-1,fbda84f80134186d,ETG-only,source_etg_supported,1,1,0,0.0,60.0,27.0,33.0,87.0,0.7777777777777778,0.7777777777777778,42.0,0,,,,,,,,kg_plan,
sce-1,57cb309f9c0071ad,ETG-only,source_etg_supported,1,1,0,0.0,54.0,27.0,27.0,81.0,0.8333333333333334,0.8333333333333334,42.0,0,,,,,,,,kg_plan,
sce-1,a6a2c6a087ef4c7a,ETG-only,source_etg_supported,2,2,0,0.0,48.0,15.0,33.0,63.0,0.8654970760233918,0.8654970760233918,39.0,0,,,,,,,,kg_plan,
sce-1,51c9281b96df0f57,ETG-only,source_etg_supported,1,1,0,0.0,42.0,3.0,39.0,45.0,0.9444444444444444,0.9444444444444444,42.0,0,,,,,,,,kg_plan,
sce-1,6a3cef7300a2c550,ETG-only,source_etg_supported,1,1,0,0.0,117.0,117.0,0.0,234.0,0.2222222222222222,0.2222222222222222,54.0,0,,,,,,,,kg_relaxed,
sce-1,ef332f2fdbd1da51,ETG-only,source_etg_supported,1,1,0,0.0,105.0,99.0,6.0,204.0,0.2777777777777778,0.2777777777777778,54.0,0,,,,,,,,kg_relaxed,
sce-1,af78ce8ac4772201,ETG-only,source_etg_supported,1,1,0,0.0,93.0,84.0,9.0,177.0,0.3888888888888889,0.3888888888888889,54.0,0,,,,,,,,kg_plan,
sce-1,34e140f28108f9bf,ETG-only,source_etg_supported,1,1,0,0.0,87.0,66.0,21.0,153.0,0.4444444444444444,0.4444444444444444,54.0,0,,,,,,,,kg_relaxed,
sce-1,85c8386ccdd0279c,ETG-only,source_etg_supported,2,2,0,0.0,81.0,54.0,27.0,135.0,0.53125,0.53125,58.5,0,,,,,,,,kg_relaxed,
sce-1,3f3fab56710033b7,ETG-only,source_etg_supported,1,1,0,0.0,81.0,48.0,33.0,129.0,0.5555555555555556,0.5555555555555556,54.0,0,,,,,,,,kg_plan,
