method,scenario,experiment_id,eval_name,repeat,episode_id,line_no_read,line_no_selected,score,score_selected_csv,result,win,frame_count,selected_rank,counterpart_rank,selection_tier,counterpart_rule,selected_source_file
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,105,105,105,18.0,18.0,Win,1.0,19,,64.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,110,110,110,27.0,27.0,Win,1.0,16,,46.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,111,111,111,-18.0,-18.0,Loss,0.0,16,,91.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,114,114,114,45.0,45.0,Win,1.0,14,,21.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,116,116,116,57.0,57.0,Win,1.0,14,,7.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,117,117,117,-18.0,-18.0,Loss,0.0,19,,92.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,120,120,120,36.0,36.0,Win,1.0,18,,33.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,123,123,123,18.0,18.0,Win,1.0,19,,65.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,126,126,126,27.0,27.0,Win,1.0,17,,47.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,128,128,128,30.0,30.0,Win,1.0,17,,41.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,130,130,130,-33.0,-33.0,Loss,0.0,15,,99.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,134,134,134,27.0,27.0,Win,1.0,17,,48.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,138,138,138,48.0,48.0,Win,1.0,14,,19.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,140,140,140,51.0,51.0,Win,1.0,13,,13.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,141,141,141,18.0,18.0,Win,1.0,18,,66.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,146,146,146,-9.0,-9.0,Loss,0.0,20,,86.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,153,153,153,18.0,18.0,Win,1.0,18,,67.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,156,156,156,-9.0,-9.0,Loss,0.0,22,,87.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,161,161,161,-3.0,-3.0,Loss,0.0,19,,83.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,163,163,163,42.0,42.0,Win,1.0,16,,24.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,168,168,168,24.0,24.0,Win,1.0,18,,57.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,175,175,175,63.0,63.0,Win,1.0,14,,1.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,177,177,177,42.0,42.0,Win,1.0,16,,25.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,178,178,178,51.0,51.0,Win,1.0,14,,14.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,179,179,179,18.0,18.0,Win,1.0,19,,68.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,181,181,181,30.0,30.0,Win,1.0,16,,42.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,184,184,184,24.0,24.0,Win,1.0,19,,58.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,192,192,192,48.0,48.0,Win,1.0,16,,20.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,195,195,195,-33.0,-33.0,Loss,0.0,18,,100.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,197,197,197,12.0,12.0,Win,1.0,17,,75.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,199,199,199,18.0,18.0,Win,1.0,19,,69.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,201,201,201,45.0,45.0,Win,1.0,14,,22.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,209,209,209,-18.0,-18.0,Loss,0.0,19,,93.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,222,222,222,51.0,51.0,Win,1.0,14,,15.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,226,226,226,-18.0,-18.0,Loss,0.0,19,,94.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,227,227,227,27.0,27.0,Win,1.0,20,,49.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,229,229,229,42.0,42.0,Win,1.0,16,,26.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,231,231,231,12.0,12.0,Win,1.0,19,,76.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,236,236,236,-3.0,-3.0,Loss,0.0,20,,84.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,238,238,238,24.0,24.0,Win,1.0,18,,59.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,242,242,242,9.0,9.0,Win,1.0,21,,78.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,250,250,250,42.0,42.0,Win,1.0,15,,27.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,253,253,253,33.0,33.0,Win,1.0,16,,37.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,254,254,254,54.0,54.0,Win,1.0,14,,11.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,255,255,255,18.0,18.0,Win,1.0,18,,70.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,266,266,266,12.0,12.0,Win,1.0,19,,77.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,270,270,270,51.0,51.0,Win,1.0,14,,16.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,272,272,272,-3.0,-3.0,Loss,0.0,20,,85.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,278,278,278,30.0,30.0,Win,1.0,16,,43.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,279,279,279,42.0,42.0,Win,1.0,15,,28.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,280,280,280,39.0,39.0,Win,1.0,16,,29.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,288,288,288,24.0,24.0,Win,1.0,16,,60.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,289,289,289,-12.0,-12.0,Loss,0.0,18,,90.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,290,290,290,57.0,57.0,Win,1.0,14,,8.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,294,294,294,-9.0,-9.0,Loss,0.0,20,,88.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,296,296,296,57.0,57.0,Win,1.0,15,,9.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,297,297,297,51.0,51.0,Win,1.0,14,,17.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,299,299,299,-21.0,-21.0,Loss,0.0,19,,96.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-1m,sce1m_etg_run_0071,eval_run_0071_web_batch_20260622_141137,repeat_001,300,300,300,36.0,36.0,Win,1.0,15,,34.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,1,1,1,63.0,63.0,Win,1.0,13,,83.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,4,4,4,84.0,84.0,Win,1.0,12,,1.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,7,7,7,66.0,66.0,Win,1.0,15,,77.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,11,11,11,78.0,78.0,Win,1.0,12,,21.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,12,12,12,75.0,75.0,Win,1.0,13,,41.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,13,13,13,57.0,57.0,Win,1.0,12,,97.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,15,15,15,78.0,78.0,Win,1.0,12,,22.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,18,18,18,63.0,63.0,Win,1.0,12,,84.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,22,22,22,84.0,84.0,Win,1.0,12,,2.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,24,24,24,72.0,72.0,Win,1.0,12,,52.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,27,27,27,72.0,72.0,Win,1.0,14,,53.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,30,30,30,69.0,69.0,Win,1.0,13,,68.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,31,31,31,60.0,60.0,Win,1.0,15,,91.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,33,33,33,66.0,66.0,Win,1.0,13,,78.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,40,40,40,66.0,66.0,Win,1.0,13,,79.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,43,43,43,72.0,72.0,Win,1.0,12,,54.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,44,44,44,69.0,69.0,Win,1.0,13,,69.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,45,45,45,57.0,57.0,Win,1.0,13,,98.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,47,47,47,72.0,72.0,Win,1.0,12,,55.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,49,49,49,72.0,72.0,Win,1.0,12,,56.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,54,54,54,72.0,72.0,Win,1.0,12,,57.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,58,58,58,72.0,72.0,Win,1.0,12,,58.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,60,60,60,54.0,54.0,Win,1.0,14,,100.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,61,61,61,60.0,60.0,Win,1.0,15,,92.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,65,65,65,66.0,66.0,Win,1.0,12,,80.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,76,76,76,60.0,60.0,Win,1.0,14,,93.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
ETG-only,sce-2,sce2_etg_run_0069,eval_run_0069_web_batch_20260622_141137,repeat_001,82,82,82,69.0,69.0,Win,1.0,13,,70.0,nan,original_final_eval_subset_lower_mean_high_variation,selected_etg_counterpart_episodes.csv
