(9, 89)	944	-42.0
(9, 90)	945	-36.0
(9, 91)	946	-63
(9, 92)	947	-69
(10, 25)	948	-66
(10, 26)	949	-72
(15, 45)	950	-96.0
(6, 113)	951	15
(18, 21)	952	12.0
(6, 155)	953	9
(14, 91)	954	-37.5
(14, 123)	955	-21
(6, 156)	956	-8.57772424140632
(2, 184)	957	-6
(6, 126)	958	-27
(18, 20)	959	-9.0
(2, 186)	960	-7.183135167321698
(2, 182)	961	-6
(9, 68)	962	-24.0
(9, 93)	963	-15
(9, 94)	964	-15
(9, 95)	965	-34.5
(9, 64)	966	-39
(14, 84)	967	-45.0
