idx,map_id,method,method_group,experiment_id,archive_id,source_run,trial_id,evaluation_id,episode_id,trial_number,result,score,return,battle_won,source_file,bktree_path,unified_bktree_path,state_id_sequence_length,unified_state_id_sequence_length,unified_reconstructed_state_count,unified_missing_state_count,state_id_sequence_text,unified_state_id_sequence_text,unified_state_status_sequence_text,unified_state_source_sequence_text
717,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,51,,Win,57.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 30 30 31 32 32 19 80 81 53 16 98 98 17 17 83,0 33 33 34 36 36 544 582 583 555 67 18 18 213 213 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 30 30 31 32 32 19 80 81 53 16 98 98 17 17 83
718,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,53,,Win,57.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 30 43 44 3 3 52 52 53 53 35 35 54 55 50 51,0 33 69 138 42 42 175 175 555 555 196 196 540 213 10 11,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 30 43 44 3 3 52 52 53 53 35 35 54 55 50 51
719,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,58,,Win,57.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 30 159 31 32 32 19 19 48 48 82 60 98 17 17 83,0 33 12 34 36 36 544 544 5 5 584 215 18 213 213 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 30 159 31 32 32 19 19 48 48 82 60 98 17 17 83
720,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,62,,Win,57.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 30 30 31 38 38 19 13 14 20 16 16 21 17 17 83,0 33 33 34 14 14 544 15 223 573 67 67 112 213 213 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 30 30 31 38 38 19 13 14 20 16 16 21 17 17 83
721,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,71,,Win,57.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 30 30 31 38 32 19 19 14 34 15 21 21 17 17 83,0 33 33 34 14 36 544 544 223 157 572 112 112 213 213 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 30 30 31 38 32 19 19 14 34 15 21 21 17 17 83
722,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,92,,Win,57.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 30 43 44 3 3 47 52 48 167 168 35 54 55 50 51,0 33 69 138 42 42 139 175 5 195 305 196 540 213 10 11,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 30 43 44 3 3 47 52 48 167 168 35 54 55 50 51
723,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,93,,Win,57.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 1 2 3 3 4 4 5 5 103 172 7 8 8 9,0 1 1 41 42 42 292 292 45 45 266 46 570 47 47 144,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 1 2 3 3 4 4 5 5 103 172 7 8 8 9
724,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,17,,Win,54.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,14,14,0,0,0 65 86 87 88 88 89 89 90 90 75 76 91 92,0 1 411 84 85 85 27 27 585 585 78 427 269 586,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 65 86 87 88 88 89 89 90 90 75 76 91 92
725,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,21,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,14,14,0,0,0 1 100 2 3 3 101 101 102 103 6 60 7 9,0 1 588 41 42 42 43 43 589 266 46 215 570 144,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 100 2 3 3 101 101 102 103 6 60 7 9
726,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,34,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,15,15,0,0,0 30 30 31 38 32 19 19 14 34 94 98 21 17 83,0 33 33 34 14 36 544 544 223 157 17 18 112 213 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 30 30 31 38 32 19 19 14 34 94 98 21 17 83
727,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,75,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,15,15,0,0,0 1 18 10 32 32 33 113 162 162 16 36 21 50 83,0 1 184 13 36 36 575 70 71 71 67 576 112 10 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 18 10 32 32 33 113 162 162 16 36 21 50 83
728,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,86,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,15,15,0,0,0 30 44 44 3 3 52 52 125 187 35 35 54 55 83,0 33 138 138 42 42 175 175 214 610 196 196 540 213 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 30 44 44 3 3 52 52 125 187 35 35 54 55 83
729,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,25,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 18 10 11 11 113 113 5 5 75 76 21 8 8 9,0 1 184 13 192 192 70 70 45 45 78 427 112 47 47 144,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 18 10 11 11 113 113 5 5 75 76 21 8 8 9
730,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,33,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 30 43 44 45 97 52 52 125 125 126 49 54 50 50 51,0 33 69 138 578 42 175 175 214 214 39 270 540 10 10 11,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 30 43 44 45 97 52 52 125 125 126 49 54 50 50 51
731,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,36,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 1 2 3 3 4 101 102 102 103 128 7 7 8 9,0 1 1 41 42 42 292 43 589 589 266 593 570 570 47 144,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 1 2 3 3 4 101 102 102 103 128 7 7 8 9
732,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,41,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 18 10 11 11 19 13 14 34 16 21 21 17 17 83,0 1 184 13 192 192 544 15 223 157 67 112 112 213 213 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 18 10 11 11 19 13 14 34 16 21 21 17 17 83
733,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,42,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 30 30 31 38 38 33 33 74 74 15 36 21 17 50 83,0 33 33 34 14 14 575 575 581 581 572 576 112 213 10 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 30 30 31 38 38 33 33 74 74 15 36 21 17 50 83
734,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,49,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 18 10 11 38 59 80 48 81 16 98 98 17 17 83,0 1 184 13 192 14 63 582 5 583 67 18 18 213 213 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 18 10 11 38 59 80 48 81 16 98 98 17 17 83
735,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,63,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 1 2 3 3 4 47 5 5 103 128 7 8 8 9,0 1 1 41 42 42 292 139 45 45 266 593 570 47 47 144,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 1 2 3 3 4 47 5 5 103 128 7 8 8 9
736,MarineMicro_MvsM_4_dist,MAT,OnPolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,onpolicy,MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations,,eval_mat_MarineMicro_MvsM_4_dist_paper100,73,,Win,51.0,20.0,True,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree/node_log.txt,onpolicy/MarineMicro_MvsM_4_dist/mat/check/paper_train_v1/seed_1/evaluations/eval_mat_MarineMicro_MvsM_4_dist_paper100/bktree,C:\Users\Binich\PycharmProjects\PredictionRTS\output\learner_results\all_data\fused_bktree_web_batch_20260612_153602_top100_anchor_no_replay\MarineMicro_MvsM_4_dist\bktree,16,16,0,0,0 1 18 10 38 38 13 13 14 20 15 16 21 17 122 83,0 1 184 13 14 14 15 15 223 573 572 67 112 213 10 172,source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree source_bktree,0 1 18 10 38 38 13 13 14 20 15 16 21 17 122 83
